Body,Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,18879446-11731685,-1306.21,Drummonds Ld,Care Establishment,2 - Operations - Learning Disability,JPC,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,18879448-11731686,-1306.21,Drummonds Ld,Care Establishment,2 - Operations - Learning Disability,JPC,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,18879449-11731687,-1306.21,Drummonds Ld,Care Establishment,2 - Operations - Learning Disability,JPC,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,18879451-11731688,-1306.21,Drummonds Ld,Care Establishment,2 - Operations - Learning Disability,JPC,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,18879453-11731690,-1306.21,Drummonds Ld,Care Establishment,2 - Operations - Learning Disability,JPC,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,18879454-11731691,-1306.21,Drummonds Ld,Care Establishment,2 - Operations - Learning Disability,JPC,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,18879455-11731692,-1306.21,Drummonds Ld,Care Establishment,2 - Operations - Learning Disability,JPC,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,18879456-11731693,-1306.21,Drummonds Ld,Care Establishment,2 - Operations - Learning Disability,JPC,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,18879457-11731694,-1306.21,Drummonds Ld,Care Establishment,2 - Operations - Learning Disability,JPC,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,18879458-11731695,-1306.21,Drummonds Ld,Care Establishment,2 - Operations - Learning Disability,JPC,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,18879459-11731696,-1306.21,Drummonds Ld,Care Establishment,2 - Operations - Learning Disability,JPC,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,18879460-11731697,-1306.21,Drummonds Ld,Care Establishment,2 - Operations - Learning Disability,JPC,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18360550-11674141,-1251.27,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18360552-11674143,-1251.27,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18360553-11674144,-1251.27,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18360554-11674145,-1251.27,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18360555-11674146,-1251.27,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18360556-11674147,-1251.27,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18360557-11674148,-1251.27,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18360558-11674149,-1251.27,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18360559-11674150,-1251.27,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18360560-11674151,-1251.27,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18360561-11674152,-1251.27,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,15278755-11548489,-1210.29,Brain Injury Rehabilitation Trust,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359785-11547951,-1195.05,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359786-11547952,-1195.05,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359787-11547953,-1195.05,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359788-11547954,-1195.05,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359789-11547955,-1195.05,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359790-11547956,-1195.05,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359795-11547961,-1195.05,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359797-11547963,-1195.05,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359798-11547964,-1195.05,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359799-11547965,-1195.05,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359801-11547967,-1195.05,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359802-11547968,-1195.05,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359803-11547969,-1195.05,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359804-11547970,-1195.05,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18362949-11577595,-1179.54,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18363413-11548449,-1153.81,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18363417-11548453,-1153.81,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18363420-11548456,-1153.81,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18363425-11548461,-1153.81,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18363429-11548465,-1153.81,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18360551-11674142,-1072.52,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18359796-11547962,-1024.33,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18524431-11580709,-1002.74,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18524433-11580711,-1002.74,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18524436-11580714,-1002.74,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18524439-11580717,-1002.74,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18524441-11580719,-1002.74,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18524444-11580722,-1002.74,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18524445-11580723,-1002.74,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18524448-11580726,-1002.74,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18524450-11580728,-1002.74,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18524451-11580729,-1002.74,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18524452-11580730,-1002.74,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18530253-11580694,-1002.74,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
