Body,Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-May-15,16923027-11178699,-2566.67,Craegmoor Conquest House Priory,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Hunts Mental Health Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17129280-11264718,-2505.93,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17009931-11205329,-2464.48,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-May-15,15091229-11218421,-2442.84,Care Afloat,Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010144-11202277,-2430.03,Orchard View (Compass Care Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010145-11202278,-2430.03,Orchard View (Compass Care Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010147-11202280,-2430.03,Orchard View (Compass Care Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010149-11202282,-2430.03,Orchard View (Compass Care Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010150-11202283,-2430.03,Orchard View (Compass Care Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010152-11202285,-2430.03,Orchard View (Compass Care Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010154-11202287,-2430.03,Orchard View (Compass Care Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010155-11202288,-2430.03,Orchard View (Compass Care Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010158-11202291,-2430.03,Orchard View (Compass Care Ltd),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-May-15,17039829-11218433,-2400,Care Afloat,Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011557-11204533,-2373.09,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011560-11204536,-2373.09,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011565-11204541,-2373.09,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011566-11204542,-2373.09,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011567-11204543,-2373.09,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011568-11204544,-2373.09,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011576-11204552,-2373.09,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011577-11204553,-2373.09,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011578-11204554,-2373.09,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011165-11202184,-2371.61,Rapkyns Care Centre,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011166-11202185,-2371.61,Rapkyns Care Centre,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011174-11202192,-2371.61,Rapkyns Care Centre,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011177-11202195,-2371.61,Rapkyns Care Centre,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011179-11202196,-2371.61,Rapkyns Care Centre,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011181-11202197,-2371.61,Rapkyns Care Centre,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011182-11202198,-2371.61,Rapkyns Care Centre,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011186-11202202,-2371.61,Rapkyns Care Centre,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17011188-11202203,-2371.61,Rapkyns Care Centre,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17005315-11203379,-2368.73,Thera East Anglia,Trust (Other),2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17005325-11203368,-2368.73,Thera East Anglia,Trust (Other),2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17005337-11203371,-2368.73,Thera East Anglia,Trust (Other),2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010437-11201781,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010439-11201783,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010441-11201785,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010442-11201786,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010443-11201787,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010451-11201795,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010452-11201796,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010456-11201800,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010458-11201802,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17127190-11234074,-2307.02,Turning Point,Charity,2 - Operations - Learning Disability,LDP Fenland Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17144075-11234069,-2307.02,Turning Point,Charity,2 - Operations - Learning Disability,LDP Fenland Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17005378-11204792,-2283.39,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17010028-11201608,-2252.64,Decoy Farm,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-May-15,16816339-11149500,-2249.57,Prime Life Ltd,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Hunts Mental Health Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17009377-11205320,-2239.52,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17140954-11264861,-2218.18,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17140958-11264865,-2218.18,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17140961-11264868,-2218.18,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17012141-11205752,-2199.52,Fitzroy Support Re 28 Riverbank,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs & Fenland Special Needs,SDS - Care and support Services
