Body,Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19065614-11765509,-1719.45,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19065615-11765510,-1719.45,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19065622-11765517,-1719.45,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19065623-11765518,-1719.45,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19065626-11765521,-1719.45,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19065628-11765523,-1719.45,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19065629-11765524,-1719.45,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19065631-11765526,-1719.45,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19065636-11765531,-1719.45,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19065637-11765532,-1719.45,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19165986-11919464,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19165987-11919465,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19165991-11919418,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19165992-11919419,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19165999-11919426,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166000-11919427,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166001-11919428,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166004-11919431,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166006-11919445,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166008-11919447,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166013-11919452,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166015-11919454,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166017-11919456,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166018-11919457,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166020-11919459,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166023-11919462,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166024-11919433,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166030-11919439,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166032-11919441,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166034-11919443,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19166035-11919444,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168791-11919413,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168792-11919414,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168794-11919359,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168798-11919363,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168800-11919365,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168801-11919366,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168804-11919369,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168806-11919371,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168808-11919373,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168809-11919374,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168810-11919375,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168811-11919394,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168813-11919396,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168814-11919397,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168819-11919402,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168820-11919403,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168824-11919407,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168825-11919408,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168826-11919409,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168827-11919410,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168828-11919411,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168830-11919377,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168831-11919378,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168834-11919381,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168835-11919382,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168836-11919383,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168837-11919384,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19168840-11919387,-1668.49,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
